1,107.061,293.317,40.6678,109.056,282.459,42.1984,111.813,262.271,45.0499,113.585,255.19,45.5061,116.057,237.459,46.882,117.578,226.139,47.4889,119.044,217.346,47.4955,120.888,201.803,47.1154,121.9,191.516,46.9851,123.675,177.07,45.7901,124.521,167.343,44.659,125.409,157.363,43.5515,126.361,143.38,40.9611,127.01,133.384,39.0416,128.041,121.605,35.1844,128.263,110.561,32.9399,128.899,100.604,27.9699,128.766,89.7779,25.5761,129.055,80.015,22.8561,128.89,68.9167,16.8992,128.944,61.2915,12.5411,129.285,51.1136,5.6834,128.423,39.9571,2.96102,128.047,31.8193,3.0588,126.956,22.8686,8.37658,126.211,16.7483,11.8086,125.055,7.64192,16.2568,124.223,1.60452,19.1547,123.79,-3.99484,20.5938,121.878,-13.0106,24.3888,121.087,-19.5203,25.5791,119.416,-27.2051,27.9193,118.446,-32.8505,29.0751,116.797,-40.9189,29.9312,115.755,-46.6736,30.505,114.9,-52.6582,28.9549,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,77.907,299.156,41.0006,82.29,282.644,44.1663,84.8706,274.889,45.4026,89.1124,255.466,47.8058,91.8653,247.596,48.3719,94.1776,237.838,49.0546,97.6974,220.594,49.7245,99.9902,212.119,49.4504,102.923,196.955,48.7939,104.868,187.779,48.0436,107.435,173.599,46.4245,109.158,163.265,45.4527,110.632,153.471,43.773,112.817,139.686,41.0325,114.275,130.439,38.2606,116.197,117.626,34.4452,117.265,107.788,31.9483,118.374,98.9521,29.0901,119.97,87.1248,23.582,120.903,77.8558,20.4675,122.495,66.7713,13.6731,122.977,57.2432,10.1577,124.265,46.8324,2.73199,124.228,38.344,3.85727,124.127,32.336,7.84236,124.064,22.8951,13.3325,123.979,17.1201,16.421,124.103,9.39965,20.1565,123.463,1.94175,23.6619,123.503,-5.22877,26.2028,122.816,-12.5609,28.8282,122.437,-18.2355,30.6354,121.954,-26.7004,32.4108,121.539,-32.3738,33.3301,121.439,-39.1183,33.25,120.469,-45.877,34.314,120.293,-52.5724,33.3332,,,,,,,,,
1,78.0984,293.532,41.6592,80.6064,288.024,43.0519,84.7323,269.928,45.4716,87.128,260.295,46.3083,89.6589,251.044,47.3475,93.0575,233.677,48.6289,95.2843,224.598,48.8271,98.2468,208.428,48.8358,100.064,197.772,48.6639,101.731,189.366,47.9664,104.222,175.08,46.3431,105.84,164.625,45.3793,107.936,150.642,43.1169,108.933,142.726,43.0958,110.965,129.077,37.9213,111.924,119.153,35.6292,112.923,110.272,32.956,114.28,99.2041,27.8456,115.135,88.7898,25.3468,116.094,78.8137,19.4709,116.682,68.1813,16.3215,118.231,55.7231,10.9001,119.051,41.3378,7.32128,120.155,29.7979,3.20348,117.711,29.4582,5.77226,117.477,22.9087,9.5496,117.496,15.1313,13.5857,116.671,7.30631,17.5449,116.449,0.753726,20.3151,115.672,-8.06117,23.9544,115.365,-14.027,25.4902,114.972,-20.7932,27.2894,113.916,-28.9457,29.5699,113.551,-35.6309,29.922,112.404,-43.1302,31.7358,112.024,-50.0634,31.2154,,,,,,,,,,,,
1,77.099,297.735,40.9788,78.563,289.449,42.0678,81.09,273.593,44.6548,82.7867,261.261,46.1866,84.9732,245.203,47.4308,86.2844,235.508,47.9185,88.4297,220.367,47.8581,89.648,208,48.3421,90.6824,198.152,48.0416,91.8307,183.837,46.884,92.7356,174.368,45.388,93.9693,161.668,43.0138,94.4101,150.347,41.5922,95.5049,138.43,37.9747,95.9483,124.683,36.8844,96.2917,117.02,33.8893,96.7805,103.056,29.6279,96.9128,94.0791,26.6548,97.4473,83.9615,20.5986,97.4666,71.73,18.2089,97.9352,62.14,11.0954,97.5699,50.352,8.31247,97.5187,41.8841,4.44175,96.0455,32.9224,5.34941,95.4976,26.0693,9.25291,94.7613,19.8844,12.922,93.6784,10.5823,17.61,92.9294,4.06194,20.5483,91.5871,-4.91867,24.17,90.9344,-10.9159,25.9926,89.8517,-16.4344,26.8376,88.5084,-25.3322,30.1802,87.4162,-30.9929,29.9385,86.1185,-39.566,32.5365,85.2456,-45.3474,33.1019,83.5366,-53.6668,33.679,,,,,,,,,,,,
1,77.3308,294.958,41.1723,79.0188,285.361,42.7364,80.987,268.477,45.4977,82.4557,257.604,46.7956,84.231,243.929,48.1176,85.2207,231.061,49.1432,86.7901,218.112,49.1526,87.801,204.954,49.3413,88.4494,195.177,49.2465,89.6639,181.057,48.0624,90.2093,171.636,46.9693,91.2718,158.324,44.9386,91.3092,148.497,43.3712,92.1672,137.291,39.5839,92.2052,123.518,38.8328,92.3641,114.687,36.1703,92.6961,105.633,30.3897,92.6886,92.7856,26.2936,92.8143,82.6982,22.6012,92.9161,69.6668,21.1625,93.2607,60.4816,18.6537,93.1062,46.8211,18.5565,93.3013,37.7998,16.8621,90.8773,34.737,1.22865,89.8318,24.6533,7.20505,88.9419,18.9849,10.9562,87.8591,9.29395,16.2482,86.9081,3.37767,18.7951,85.8017,-6.08027,23.5281,84.8163,-11.9533,25.9255,83.719,-17.335,26.9546,82.4853,-26.5206,30.722,81.1393,-31.7377,30.7769,79.9701,-40.9218,33.8666,79.0016,-46.3401,34.411,77.5297,-55.0312,35.9233,,,,,,,,,,,,
1,78.5825,290.842,41.8382,81.5645,272.385,44.6018,83.0302,261.278,46.1816,84.6328,249.639,47.3904,86.6635,233.345,48.5137,88.0912,223.219,48.6847,89.7216,209.797,48.8743,90.7867,196.278,49.229,91.7253,186.162,48.668,93.1131,171.158,47.2406,93.7183,161.504,45.9552,94.8914,149.628,43.0784,95.2853,136.392,41.7966,96.2724,124.7,37.9486,96.4339,113.043,36.2585,96.9026,103.703,33.522,96.9964,90.1449,28.8299,97.4494,80.4395,26.0101,97.8656,70.1198,19.8237,97.7308,58.7866,16.856,98.0849,49.0498,10.0305,97.5624,36.7101,7.4792,97.0222,29.4031,0.0174617,95.8909,19.2924,6.21406,95.4222,12.6415,10.2283,94.7138,6.02694,13.8167,93.6747,-3.17817,18.6901,92.9071,-9.4209,21.5057,91.8725,-18.7837,25.2101,91.0459,-24.8505,27.3189,90.1854,-30.8233,28.0808,88.9287,-39.8466,31.5671,88.1512,-45.0119,30.5474,86.6609,-54.3127,34.3003,,,,,,,,,,,,,,,,,,
1,76.6136,301.927,40.823,78.7831,286.823,41.9866,80.3656,274.94,43.9414,81.626,263.722,45.3031,83.5974,246.275,47.028,84.8767,234.384,47.6686,86.5448,223.263,47.3572,87.3172,208.742,48.2265,88.691,195.414,46.9056,89.1923,183.577,46.7553,89.872,172.453,45.8131,90.5444,162.011,42.9658,90.6686,149.859,41.7391,91.1818,138.491,38.1803,91.3034,125.203,36.9603,91.789,115.112,32.0206,91.6884,102.735,30.1151,91.7083,92.6481,27.3551,91.7675,84.8196,20.4865,91.347,71.2444,16.3577,91.2549,62.3926,10.8751,90.8252,49.9225,7.6456,90.6059,40.496,3.55161,88.7586,30.2232,4.52976,88.0114,24.2345,8.03071,86.8813,17.8233,11.6231,85.6466,7.81016,16.8341,84.6544,1.85086,19.0366,83.3431,-7.70495,23.3808,82.3097,-14.0874,25.6494,80.7724,-23.2693,28.6817,79.6879,-29.3679,30.1887,78.3168,-35.2262,29.9225,77.1506,-44.3194,32.789,76.6174,-51.8978,34.5097,,,,,,,,,,,,,,,
1,67.8664,298.477,40.1569,69.5182,287.192,42.5231,72.3427,271.461,45.086,74.0286,259.091,47.1063,76.3054,245.325,48.4204,77.7622,232.303,49.6765,79.1517,221.089,50.4599,80.8175,206.784,50.7771,81.8216,196.017,50.6046,83.5177,183.467,49.26,84.3191,171.499,49.0179,84.9416,161.712,48.1037,86.0582,146.919,46.0181,86.4611,138.941,43.9924,87.3896,127.585,40.4756,87.4686,114.99,39.2535,88.162,104.863,34.2638,88.2172,93.6507,32.0505,89.0128,82.1261,27.0953,88.5878,69.847,25.085,88.6853,61.3174,21.4495,88.8319,53.9645,17.6606,88.5678,41.6814,16.5181,88.5591,33.381,13.988,86.8635,22.8743,2.60753,86.2648,16.6536,6.70817,85.0125,7.83833,12.4406,84.2414,1.77559,15.8663,83.2944,-4.10891,18.5716,82.2001,-12.8948,23.0548,81.0723,-18.2809,24.5352,79.9817,-27.4548,28.6828,79.0494,-33.0375,30.4342,77.5998,-41.6245,32.6211,76.7959,-47.0271,33.2168,76.3088,-53.7578,35.5177,,,,,,,,,,,,
1,65.7318,281.286,43.0262,67.6039,272.231,44.5088,70.1625,256.345,46.4002,71.8467,242.647,47.5188,73.8802,229.895,48.0939,75.3573,217.84,48.4263,76.3347,207.341,48.3669,78.3992,190.482,47.9501,79.4104,179.663,47.6246,80.7471,168.804,45.0847,81.5433,155.416,44.5235,82.5719,145.764,40.5336,82.9097,133.773,38.916,84.0573,121.399,35.2207,84.4217,109.116,33.7034,84.862,99.7293,30.964,85.2515,90.2845,28.5501,85.7058,76.3753,23.2535,86.323,66.9171,16.9295,86.6162,53.3783,13.0152,87.0809,43.8316,7.95946,87.204,30.6001,5.51635,84.6295,28.6053,4.14706,83.6482,18.8783,10.2229,83.1483,12.5168,13.5391,82.3253,6.36951,16.4927,81.4544,-3.25882,21.2188,80.5965,-9.38327,23.7672,79.611,-19.0243,27.2974,78.7581,-24.8682,28.9931,77.676,-30.5943,29.1289,76.7002,-39.9918,32.4861,75.2391,-45.4618,31.373,75.4567,-55.6453,37.302,,,,,,,,,,,,,,,,,,
1,58.4463,295.59,40.7265,60.8845,281.859,42.9781,62.7094,267.615,44.8305,64.8874,254.465,45.5738,66.5161,239.614,47.1636,67.5244,231.079,47.2688,69.4323,213.974,47.4312,70.9669,202.85,46.2681,72.2199,192.203,45.5981,72.9951,178.631,45.2768,74.2891,166.133,42.5797,75.141,154.992,41.2387,76.8063,141.172,38.365,76.6269,129.818,36.3793,77.1741,121.08,33.7704,77.6683,111.458,28.3362,78.0766,99.4701,24.1127,78.4555,88.1761,20.6809,78.7437,75.155,18.4422,79.0951,66.1374,15.0887,79.4115,57.1256,12.1256,79.5735,44.6665,11.2635,76.887,41.3883,3.35005,76.2673,31.0948,9.02294,75.3864,25.0589,12.1221,74.8458,14.1885,17.4197,74.2836,7.5447,20.2279,72.9618,-1.1718,23.7375,72.3865,-7.62431,25.736,71.3245,-13.8742,26.5683,70.3769,-23.0735,30.0032,69.4736,-28.9029,31.0858,68.2428,-38.0404,32.4487,67.4135,-44.223,32.9231,65.4887,-49.1213,31.3243,64.5682,-56.1554,32.3358,,,,,,,,,,,,
1,57.0218,290.98,41.5046,59.2661,276.108,43.947,60.6386,262.056,46.0202,61.8328,252.501,46.8865,63.756,238.992,47.7579,64.691,225.037,48.804,65.9484,214.177,48.0813,66.7806,199.894,48.5621,67.7078,189.362,46.8252,68.4349,175.856,46.6951,69.2676,164.915,43.8773,69.5295,151.36,43.0915,69.9333,141.492,41.6912,70.6454,130.869,37.425,70.8373,117.547,36.4282,71.6377,106.344,31.735,71.77,93.4975,30.0889,71.7305,84.416,27.0904,71.5098,75.9508,20.7973,71.3081,63.7202,16.5228,71.0995,56.4159,10.6469,70.9276,43.3607,8.04492,70.7468,34.5077,3.95871,68.5905,26.3244,5.88337,67.8371,20.039,9.72177,66.7605,14.1911,12.8894,66.0267,3.79339,18.3726,64.5057,-0.824207,20.2463,64.0209,-11.7685,25.1917,63.0733,-17.6018,27.3145,61.6209,-26.6315,30.1222,60.591,-32.3794,31.7023,58.8111,-37.4562,31.0381,58.2996,-47.1857,34.21,56.8253,-52.4804,35.1276,,,,,,,,,,,,,,,
1,52.4546,288.529,42.213,54.8787,272.496,44.5892,56.3713,258.662,46.3864,57.4609,247.937,47.6961,59.1751,230.197,48.8589,59.8944,220.817,49.1468,61.2066,204.199,49.088,61.8776,194.09,48.8654,62.4791,184.575,46.5981,63.2654,167.969,46.9961,63.4005,159.463,43.5939,63.7237,144.653,43.0323,63.9498,133.564,41.6924,63.5012,126.758,37.153,63.6681,112.245,36.4381,63.8179,102.063,31.0988,64.0891,88.1018,27.5158,63.2906,80.2535,23.7888,62.7275,67.5157,22.3035,61.99,60.8296,18.798,61.3417,53.0646,16.0262,60.9915,40.5105,15.8642,58.7972,34.1294,-0.392541,57.9889,23.0879,5.95612,56.8131,17.4406,9.63148,54.6049,13.3713,11.7105,53.8173,2.32147,17.6699,51.4213,-1.68993,18.9978,50.9856,-12.3031,24.1063,48.1627,-15.7149,24.2758,47.6033,-25.9583,28.6686,46.3034,-31.2127,29.8669,43.4412,-34.9533,28.5497,42.9957,-44.8056,32.5075,39.5903,-47.6273,30.3969,39.2189,-56.9308,33.231,,,,,,,,,,,,
1,49.8882,293.708,41.643,51.6884,277.076,44.3628,53.5369,262.999,46.1764,54.522,250.781,47.7199,55.705,238.229,48.4271,56.7255,223.093,49.6652,57.3057,212.929,49.9101,58.0748,202.427,49.0213,58.7757,187.796,49.2706,59.4936,176.807,47.1878,59.7689,162.163,47.0903,60.2397,152.343,45.4152,60.0858,138.537,42.691,60.4827,130.431,40.3535,60.2019,120.426,35.8995,60.362,105.636,34.9751,60.0416,97.1746,28.9887,60.0264,83.8899,27.231,59.523,75.197,23.794,59.2449,63.214,22.0407,58.7729,55.797,18.8329,58.4,47.4168,16.3632,58.3498,34.8964,16.2816,54.8643,31.0424,3.66552,54.3096,20.2984,10.4272,53.3034,14.4226,14.1357,51.2356,10.4493,16.5078,50.6547,-0.0382835,22.3529,48.5182,-4.25619,23.6212,48.1976,-14.6689,28.6808,47.1056,-20.3174,30.6732,44.7478,-25.9771,31.7937,44.0091,-33.4532,34.3524,42.2257,-41.6579,36.0693,40.8611,-46.5326,36.5453,37.677,-50.071,34.0023,,,,,,,,,,,,
1,49.4707,296.683,40.6353,51.9276,282.792,42.9125,53.2613,269.468,45.1073,55.2086,257.22,46.1596,56.6203,244.388,46.9037,58.5016,229.141,47.4722,59.8279,214.777,48.2503,60.7623,204.206,48.0273,61.9783,188.847,47.1885,62.6126,178.62,46.1844,63.3716,169.025,43.0297,64.0595,154.364,42.4482,64.5712,144.296,38.4395,65.192,129.96,37.5387,65.5064,120.298,35.173,66.2123,105.234,31.4452,66.2956,97.1486,28.2574,66.4205,87.2786,25.9627,66.1053,73.553,20.502,65.6805,65.6364,13.3519,65.3954,53.6371,8.56759,65.0401,45.1173,2.71809,63.8105,37.7284,0.87718,63.0545,27.8305,6.99241,62.0914,21.5268,10.5021,61.5477,11.2289,15.8232,60.1034,5.94935,17.9998,59.6081,-4.80683,23.1876,58.8824,-11.0414,25.5427,57.1444,-15.7022,26.0333,56.5043,-25.8111,30.2355,54.841,-30.9635,29.7124,54.308,-40.5648,33.0992,53.3446,-46.4785,33.8944,51.5443,-54.7185,35.2411,,,,,,,,,,,,,,,
1,50.797,290.989,42.0814,54.2243,276.398,43.9491,56.6727,263.819,45.5231,58.9787,251.986,46.5274,61.9542,236.493,47.2881,63.9861,226.091,47.7322,66.8449,211.47,47.481,68.2258,201.298,47.0156,70.3688,188.292,45.5696,72.1849,174.362,44.7744,72.9358,165.812,43.4491,74.3748,154.132,39.9154,75.9145,142.357,38.8191,77.3548,131.29,34.3296,78.0253,120.664,31.9174,78.6834,111.749,29.2911,79.2512,101.02,27.5285,79.8122,91.9266,25.5297,80.2634,80.8349,24.5497,80.7446,72.2604,22.9548,81.1981,64.1068,21.46,81.4411,51.9059,21.9602,82.7455,38.4079,5.04556,82.4937,28.3708,10.7126,82.2843,21.8773,13.9038,81.9484,15.3967,16.9724,81.4587,5.88638,21.0618,81.0163,-0.675339,23.1381,80.4432,-9.95646,26.6093,80.0489,-16.0947,27.0719,79.3486,-22.4529,28.8791,78.751,-31.3459,31.4112,78.1198,-37.7008,30.5771,77.3638,-45.4784,31.9646,76.306,-51.6045,30.5278,,,,,,,,,,,,,,,
1,49.489,296.569,41.1761,53.0127,281.537,43.6149,54.9226,271.227,44.5519,57.3192,258.959,45.8464,60.4092,242.915,47.1185,62.2822,232.156,47.5839,64.7666,219.069,47.2053,66.6956,205.67,47.2687,68.0513,196.679,46.6393,70.3879,181.434,45.3288,71.5865,171.845,44.1214,73.2842,160.578,41.1132,74.3274,148.31,39.7996,75.3169,138.115,37.8633,76.7074,124.089,34.3498,77.731,114.506,31.4457,78.9921,103.683,26.476,79.2016,92.7143,23.5721,80.1607,81.888,17.8905,81.0119,70.249,13.1339,81.8384,60.1526,8.30959,82.4826,47.7963,5.2053,80.7908,43.3877,2.55143,80.5214,36.7452,6.70775,80.1179,26.708,12.0514,79.522,21.0991,15.041,79.023,11.0798,19.8489,78.4567,5.02722,22.453,77.7005,-4.1546,25.8231,77.1941,-10.0298,27.5113,76.3982,-16.132,28.1677,75.7602,-25.4001,31.4314,74.6909,-30.7353,30.5386,73.9891,-39.7126,33.1499,73.2963,-45.5164,33.5234,71.8122,-53.5796,33.2501,,,,,,,,,,,,
1,48.235,300.715,40.7697,50.5017,286.486,43.3361,53.1792,271.913,45.6919,54.961,258.154,47.4445,56.594,246.375,48.9008,58.4544,232.071,49.6736,59.9559,219.603,50.6776,61.5545,208.027,50.0962,62.7048,195.093,50.1229,63.965,183.039,48.9183,64.9984,169.963,48.5264,65.5085,161.464,46.9898,66.587,149.784,44.0498,67.3049,135.906,43.2588,67.6938,128.021,38.7507,68.1852,113.114,37.8759,68.5451,103.689,32.9285,69.1129,90.5524,31.2544,69.1432,81.5834,28.2812,69.5883,71.0097,22.115,70.0328,57.9413,17.6278,70.419,48.5441,12.2127,70.8094,35.14,9.43705,71.1475,25.8182,5.27055,67.4928,20.2594,4.33685,66.6719,14.1872,8.20845,65.2787,9.34511,11.2101,64.6534,-0.979677,16.9069,63.0982,-5.822,18.6633,62.3967,-15.9667,23.9081,61.4291,-21.6767,26.1103,59.5535,-26.2928,26.3998,58.7829,-36.0297,30.6429,56.785,-40.5832,29.9034,55.8969,-49.573,33.515,53.7719,-54.0664,32.3678,,,,,,,,,,,,
1,54.7051,297.694,40.9384,56.8709,287.978,42.5161,59.8761,272.214,44.5862,61.3921,260.992,45.9483,64.0917,245.934,47.0333,65.6568,235.011,47.5093,67.8335,221.733,47.1366,69.2503,208.075,47.6536,70.7731,197.192,47.1439,72.0053,183.437,45.9205,73.3644,173.002,44.6529,74.6285,160.839,41.8184,75.2795,150.678,40.1641,76.5796,138.42,36.475,77.2534,125.486,35.0317,77.9383,116.371,32.2973,78.7287,106.462,26.6048,78.9489,95.3395,24.003,80.2067,83.4368,18.4505,81.2952,69.9382,14.241,82.3308,58.2494,9.99708,83.3502,48.489,5.46793,79.759,45.4589,2.39145,79.1248,38.9372,6.4631,78.408,28.9436,12.0316,77.4955,23.7308,14.7837,76.7367,13.3411,19.8602,75.909,7.8505,22.1234,74.7318,-1.0142,25.4944,73.8927,-6.96419,27.5187,72.682,-12.3413,27.6726,71.7527,-21.8032,31.0284,70.3942,-27.1013,30.203,69.5602,-35.9418,32.6635,68.5784,-41.8833,33.0823,66.7115,-49.5203,33.2568,66.7029,-55.7916,35.6316,,,,,,,,,
1,65.081,290.863,41.7033,66.7828,278.676,43.6997,68.3836,268.452,45.1275,70.6597,251.605,47.1889,72.7705,238.3,48.0202,73.8764,228.789,48.5112,75.1141,214.736,49.2004,76.5042,203.583,48.6308,77.5615,189.404,48.7826,78.2215,180.264,47.9179,79.3102,165.38,46.6087,79.8436,155.058,45.1898,80.3909,146.706,41.4508,81.0788,132.079,40.8185,81.4958,122.078,36.2989,81.4494,109.604,34.7926,81.8235,100.672,31.8768,81.8569,87.3667,27.6015,81.4472,79.5998,23.5323,81.0503,72.0996,19.6501,80.5255,60.9592,17.623,80.1318,53.3056,14.4989,79.5933,41.3966,13.7663,79.7468,29.7429,2.80551,78.5388,20.9373,8.68544,77.836,14.289,12.4505,76.6182,8.92077,15.2309,75.6027,-0.662805,20.2942,74.1979,-5.90534,21.9411,73.2527,-15.8126,26.3916,72.3149,-21.807,28.4503,70.6563,-26.6428,28.4936,69.645,-36.1992,32.1999,67.8352,-41.0408,31.4194,66.7322,-49.7276,33.886,64.8508,-54.8189,32.9736,,,,,,,,,,,,
1,71.5744,286.216,41.8983,72.8434,276.958,43.1753,75.253,261.968,45.1692,76.5762,249.033,46.6236,78.7119,234.893,47.1793,79.6618,224.578,47.4068,81.3534,211.024,47.212,82.3079,198.199,47.2653,83.2604,187.895,46.5599,84.4956,175.793,44.3593,85.0354,163.454,44.0544,85.9799,152.73,39.9548,86.4835,138.389,39.1702,87.4235,126.999,34.8806,87.3986,115.504,32.9986,87.8034,106.376,30.0245,88.5823,95.5294,24.7011,88.1589,82.2055,22.8248,88.1732,76.2211,18.583,87.6903,62.926,17.6591,87.5083,54.6246,15.0675,87.3308,46.7012,12.6343,86.1511,34.5009,4.41792,85.5787,27.9553,8.01401,84.5246,17.6316,13.2732,83.5403,11.4338,15.7593,82.4753,1.34042,20.4915,81.5931,-4.57702,22.5888,80.5351,-10.7147,23.4591,79.2457,-20.5227,27.3925,77.9414,-26.2384,26.9539,76.6758,-35.4443,30.2888,75.6126,-41.1741,30.9169,74.038,-50.2811,31.1694,,,,,,,,,,,,,,,,,,
1,71.8292,293.173,40.9986,73.104,279.542,43.2455,74.0478,264.183,45.5386,74.9429,252.317,46.3188,75.3103,238.712,47.6965,76.1241,228.126,48.1566,76.6541,216.112,47.8485,76.9052,201.843,48.3142,77.175,191.24,46.7804,77.181,177.7,46.636,77.4019,166.691,43.9992,77.1859,153.142,43.3668,76.8534,143.884,41.416,76.8784,134.442,37.1498,76.641,119.723,36.2907,76.1654,111.698,30.9094,75.9306,96.3436,29.9487,75.1762,88.5544,26.5871,74.6742,74.6411,22.2475,74.2506,66.5374,16.2428,73.8331,57.8352,10.9037,73.3979,43.9207,8.65163,70.5512,40.6752,-0.992284,69.4726,28.8879,5.75166,68.3061,22.7102,9.77984,66.4364,18.0541,12.3838,65.6075,7.01315,18.3908,63.6062,2.63109,20.0815,62.6047,-7.83535,25.1126,61.4739,-13.7371,27.2954,59.6588,-22.6072,30.1779,58.3712,-28.3193,31.7192,56.3483,-36.6472,33.4586,55.0815,-42.3486,34.5427,52.3727,-46.7495,32.6057,51.5176,-55.8515,36.2275,,,,,,,,,,,,
1,80.6893,292.478,41.0322,81.9868,280.296,43.0393,82.8834,265.102,44.8176,83.3704,255.54,45.6975,84.6538,242.091,46.1052,84.8836,227.176,47.3467,85.4297,216.367,46.6275,85.563,201.328,47.0627,85.8519,191.684,46.4082,85.514,176.696,45.3642,85.7649,167.382,43.7732,85.5783,156.982,40.6772,85.0609,143.508,39.569,84.8079,136.139,34.9671,84.3121,119.05,34.6432,83.6882,111.215,31.6878,83.6289,96.6749,28.2519,82.6531,87.4623,25.2462,81.7876,79.8903,18.4971,80.7465,67.0249,14.3688,79.9156,59.1668,8.63246,78.8881,44.4044,6.82186,77.2473,39.4507,2.55155,75.1429,34.7545,5.28089,73.8549,24.0503,11.4031,71.8461,19.7637,13.6107,70.5776,8.95258,19.1058,68.5636,4.04771,20.6506,67.2536,-6.15495,25.3293,65.8478,-12.1251,27.2678,63.6365,-16.5611,27.2763,62.3796,-26.1088,30.7857,59.9772,-31.0464,29.8119,58.9438,-40.5833,33.0559,57.2855,-45.589,33.35,54.7461,-53.2787,33.994,,,,,,,,,,,,
1,82.578,295.376,40.5349,83.9845,279.079,43.2232,84.9175,267.625,44.8678,86.18,253.36,46.0412,86.7054,240.987,47.2044,87.8133,227.381,47.5093,87.9758,214.501,48.0386,88.3796,203.294,48.3662,88.8311,193.735,46.3959,88.6824,181.089,46.2468,89.198,170.156,43.7318,88.9042,155.929,43.3885,88.8131,146.119,41.8917,88.4794,131.589,39.0691,88.2707,123.463,36.5688,88.0065,113.834,31.5566,87.4849,100.273,29.9181,87.1965,91.1912,27.3918,86.2185,77.4149,22.6911,85.5809,70.021,18.6859,84.687,57.8012,17.0858,83.5383,50.0867,8.8729,82.2974,42.7843,-0.247784,80.6434,32.8817,5.20708,79.0144,27.7113,8.93243,77.687,17.4438,14.6777,75.8971,13.2173,16.7264,74.6247,7.33466,19.9487,73.3865,-3.0709,24.6562,71.4294,-7.26302,25.5431,70.2441,-16.8399,29.323,68.9269,-22.3971,30.9562,66.7257,-30.3521,32.6336,65.4437,-35.972,33.349,63.0797,-40.2336,31.6578,61.6066,-48.335,33.4778,59.1435,-52.885,32.0262,,,,,,,,,
1,83.4248,287.148,41.6349,84.3576,274.088,43.0514,84.9624,260.558,44.3513,85.8081,248.972,45.1369,86.2417,233.767,45.484,86.7152,221.5,45.8958,87.0792,212.988,43.9608,86.9441,198.175,44.2766,87.3205,186.235,42.1252,86.994,173.171,41.4964,86.8207,163.937,40.0172,86.8087,153.747,36.0456,86.3124,141.823,34.5541,86.2269,130.624,30.2098,85.7781,116.327,29.2239,85.5468,106.967,27.0762,84.3896,94.4909,21.6985,83.5942,86.357,18.295,82.8497,78.9998,14.8668,81.9072,66.4265,13.9747,80.5191,59.0913,-0.0691169,78.87,48.3191,5.2835,77.3399,42.8684,8.53802,76.1702,32.0137,14.0692,74.9165,25.8358,16.9426,73.3374,16.0176,20.8965,72.1306,9.564,23.2005,70.1881,4.90992,23.744,68.9965,-5.54206,27.6346,67.844,-11.9369,29.0176,65.845,-20.6508,30.3113,63.6303,-25.373,28.7868,62.1889,-31.1722,28.8952,61.0929,-40.9549,31.4369,58.1589,-45.2124,28.8603,56.9772,-53.9576,30.6091,,,,,,,,,,,,
1,82.9673,300.972,40.1312,83.389,285.725,42.1271,83.8835,275.204,43.6168,84.6717,259.104,45.8057,84.847,248.705,46.3694,85.3797,235.635,46.533,85.3634,221.187,47.2956,85.46,210.659,46.1599,85.171,195.958,46.6217,84.8233,185.631,45.7683,84.5037,170.277,44.1427,84.1692,160.379,42.6128,83.6773,150.948,38.8796,82.6885,137.701,37.9031,81.7229,129.045,33.0871,81.2682,114.186,32.389,80.5102,105.287,29.5708,79.4633,90.7803,25.934,78.3448,83.6274,22.2161,77.2449,75.7186,19.0452,76.0927,62.3153,18.4952,75.0963,54.3646,16.0701,74.0901,40.6168,16.7126,71.1601,36.3451,5.05769,68.9658,31.5745,7.95668,67.5224,20.7644,13.6686,65.3396,15.6237,15.6554,63.895,4.72245,20.8415,61.267,0.534162,21.6605,60.1481,-10.8186,26.2332,58.6977,-16.7068,27.6469,55.6948,-21.0316,27.2627,54.5361,-31.2086,30.6214,51.4822,-35.5407,28.8303,50.456,-44.892,31.3636,48.6679,-50.8685,32.7563,,,,,,,,,,,,
1,83.4292,298.124,40.5959,83.6417,285.626,42.6512,83.5286,271.228,44.7752,83.213,258.904,46.3331,82.9164,247.266,47.3345,82.0692,231.857,48.8092,81.4279,223.679,47.996,80.7806,205.047,49.5991,79.9501,195.891,49.188,79.0245,180.386,48.0876,78.0525,170.562,47.2984,77.1247,161.242,44.2256,75.9709,145.712,43.7822,74.2463,138.481,39.4421,73.5915,121.412,38.8565,72.3513,112.534,36.6166,70.4745,105.387,30.4955,68.7201,92.9113,26.4682,67.1881,84.1933,22.2774,65.8966,69.1283,20.9911,64.5512,60.8346,17.5189,63.5122,46.7107,17.0865,62.3959,37.7731,14.8236,57.6712,29.9888,3.48578,56.0058,23.4656,7.77635,52.961,19.9429,10.2199,51.9231,8.12542,16.8706,50.2313,1.94799,19.9782,47.3816,-6.43953,24.0131,45.7879,-12.7366,26.7901,42.0017,-15.8619,26.6622,41.1148,-26.7227,31.4119,37.3731,-30.4776,30.6047,36.8423,-41.295,34.8103,32.3498,-44.2995,32.5179,31.7048,-53.9672,36.4049,,,,,,,,,,,,
