0,68.2763,317.337,40.2927,68.4125,303.012,45.1994,68.5077,292.558,48.3414,68.5961,282.603,51.0875,68.7348,266.588,55.1343,68.813,256.67,56.7931,68.6857,243.657,59.1118,68.5403,233.636,60.3137,68.385,225.183,60.6484,68.3054,209.209,61.2837,68.1669,200.75,61.107,68.0509,189.219,59.4677,68.1558,178.188,59.5014,67.8152,171.675,58.0934,67.5548,158.498,55.9225,67.6274,149.748,53.5365,67.375,137.164,50.007,67.2587,129.17,46.6689,66.6932,118.227,44.1216,66.906,109.727,38.499,66.9523,102.66,34.6174,66.6856,92.2866,27.8755,66.4423,84.0249,23.9994,66.4941,73.4532,16.6468,66.6737,66.3766,11.7236,66.5603,55.9628,4.07658,65.5163,49.6852,3.30052,65.5115,41.2839,8.55403,65.243,29.7601,15.3243,65.0127,22.1812,19.4558,64.7327,10.3914,24.7918,64.6984,2.5504,28.0524,64.2861,-8.31341,32.1322,64.1143,-16.0328,34.612,63.8629,-23.2989,36.6671,63.4592,-33.944,39.05,63.3149,-41.3076,40.2437,62.833,-51.8542,41.6805,,,,,,,,,,,,,,,,,,
0,68.5441,317.496,39.7218,68.3893,304.743,43.8795,67.6712,298.3,46.9683,67.587,282.417,51.3744,67.2448,268.912,54.8145,66.8704,259.934,56.8179,66.3442,246.564,59.6379,65.791,237.345,61.1558,65.3686,221.312,62.3161,64.8379,214.161,62.7013,64.2558,199.704,62.9447,64.0187,190.648,62.6922,63.7276,176.051,62.808,63.3132,167.177,60.6331,62.7175,159.315,58.8112,62.0981,146.629,56.7614,61.9561,137.507,54.4516,61.3642,125.351,49.8973,60.6161,119.957,46.3386,60.4512,110.075,45.9256,59.8934,98.5703,38.4227,59.8076,90.0344,34.3045,59.0134,79.3394,28.2149,58.2561,73.1362,23.4763,58.4334,61.4597,16.0552,58.4476,52.9039,7.89775,57.4804,48.2174,5.70882,55.9524,37.8882,4.83819,55.8424,29.4222,9.84069,55.3474,17.5808,16.4795,54.8875,9.59015,20.765,55.0609,-2.74739,27.0055,54.1481,-9.89685,29.3351,53.7438,-17.5872,32.311,53.0736,-28.6826,35.9524,52.6794,-36.5387,38.4455,51.8643,-46.8153,40.6261,51.5351,-54.4017,41.7972,,,,,,,,,,,,,,,,,,
0,67.9833,318.997,39.4867,68.3216,312.493,41.8685,68.4493,298.572,46.1407,68.0394,286.903,49.1953,68.1833,271.952,52.662,68.2861,260.554,54.5798,68.4324,243.951,57.0176,68.056,234.948,58.1201,67.9208,225.364,58.6595,67.837,211.306,59.0717,67.9455,199.99,59.1662,67.6492,187.511,58.1463,67.7354,178.259,57.1409,67.4264,169.329,55.624,67.3717,155.56,53.3088,67.0671,148.24,51.0876,66.8463,134.35,47.2403,66.7478,126.439,44.507,66.6894,113.87,39.2345,66.7537,106.088,35.6284,66.3172,98.947,31.5568,66.0941,87.6688,25.4957,65.6949,79.9803,21.0864,66.0879,68.2366,13.9861,66.3899,59.7274,6.08926,65.0242,51.074,1.31512,64.8962,42.4543,6.28152,64.5103,34.6951,10.9143,64.3683,21.6532,17.5303,64.0793,13.8112,21.2015,63.5722,1.76412,26.3598,63.296,-6.23577,29.3875,62.8689,-18.1389,33.2988,62.4845,-25.4519,35.1813,62.294,-33.4696,37.0461,61.9601,-45.1944,39.1171,61.612,-52.3543,40.1624,,,,,,,,,,,,,,,,,,,,,
0,63.0501,318.363,39.9075,63.1888,311.802,42.2942,62.6686,299.081,46.898,62.66,287.397,49.6788,62.8027,269.62,54.0284,62.77,260.529,56.5359,62.4878,251.896,58.0014,62.3698,236.87,59.912,62.3776,227.059,61.0915,62.2961,211.759,61.5952,62.0758,203.076,61.4313,61.9644,190.325,60.555,61.8316,179.88,60.4568,61.6422,171.62,59.3191,61.2053,158.956,57.3969,61.0689,149.985,55.575,61.0572,136.577,52.1638,60.5396,129.017,49.0643,60.321,117.965,45.1136,60.0227,109.82,41.0983,59.6717,101.803,34.276,59.9202,89.4195,31.5573,59.1128,83.5152,27.0473,59.3161,70.888,20.5115,59.1226,65.0426,15.1218,59.3063,52.8445,8.07471,58.6537,47.4943,1.68256,58.1643,39.8359,5.4418,57.9958,27.3526,13.0774,57.8411,19.3462,17.704,57.5506,7.74719,23.6587,57.4569,-0.75274,27.7534,57.2024,-7.98955,30.746,56.987,-19.4349,34.9646,56.7244,-26.9828,37.3865,56.5044,-38.5189,40.7547,56.2786,-45.5017,42.1521,56.0608,-56.7059,44.2155,,,,,,,,,,,,,,,,,,
0,63.9073,316.767,40.6962,63.287,307.041,43.8355,62.8267,291.703,48.7798,62.6003,278.91,52.1854,61.723,264.082,56.0396,61.2584,254.02,57.945,60.8163,244.378,59.769,60.0944,229.655,61.6227,59.7421,219.078,62.2593,59.1076,205.051,62.8232,58.5863,195.554,62.8068,57.5541,189.091,60.9954,57.3795,172.74,60.9039,57.1374,163.821,59.9472,56.7216,150.004,57.2626,56.1248,141.858,55.0546,55.3983,129.188,51.3588,54.916,120.461,48.8584,54.9582,106.223,47.134,53.8917,101.47,40.4659,53.5831,93.7066,36.4914,52.7005,82.0229,30.2351,52.5303,73.3447,26.4842,52.282,62.2728,19.3849,52.0212,55.0819,14.438,51.2318,49.0874,8.4529,50.2436,38.5744,1.7846,49.7966,30.3613,6.47321,49.197,17.8821,13.0869,48.6332,9.78494,17.3067,48.0933,-2.73681,22.8947,47.5633,-10.5237,26.2135,47.3132,-18.805,29.1171,47.2832,-33.7593,35.0157,46.1597,-37.8835,34.8691,45.6835,-49.5115,37.3688,45.1991,-56.9808,38.4868,,,,,,,,,,,,,,,,,,,,,
0,64.0897,321.759,39.0815,65.0528,313.653,41.7172,66.361,298.127,47.0069,67.2706,287.965,50.0564,68.1939,272.865,54.4817,68.7761,262.61,56.896,69.5649,252.9,58.9539,70.5644,238.151,60.9984,71.2659,229.587,62.1843,72.15,214.496,63.2196,72.9792,204.183,63.4378,73.7501,191.808,62.8243,74.4877,181.78,62.3834,75.0074,173.828,61.3242,76.0037,160.263,59.4499,76.629,151.746,57.4747,77.3384,139.572,54.7736,78.2257,130.677,52.2109,78.835,119.098,47.7494,79.3253,111.563,45.0251,80.1078,103.79,40.8868,80.9052,92.5742,35.0964,81.4807,85.8992,30.5654,82.1645,74.5702,24.1325,82.8022,67.4933,19.1104,83.5179,59.0331,10.0968,84.1433,50.3291,5.1529,84.2542,43.5173,1.20649,84.9527,30.6974,9.00952,85.1939,22.7884,13.8107,85.8869,10.4257,20.1371,86.1227,3.05489,23.6991,86.5701,-8.67631,28.8141,86.8875,-16.7169,31.8324,87.154,-24.3449,34.4266,87.4494,-35.3263,37.4797,87.6165,-42.7741,39.3262,87.8561,-53.7181,41.3435,,,,,,,,,,,,,,,,,,
0,64.9912,317.024,40.1025,65.5705,315.342,41.1763,66.8621,299.767,46.2333,68.2864,288.277,49.2402,69.1137,281.277,51.5274,70.9403,261.991,55.2974,71.9135,253.561,56.9754,73.2941,239.994,58.6851,74.372,228.329,59.6974,75.3993,218.334,60.0718,76.3461,205.99,60.4381,77.4429,194.457,59.9548,78.4504,181.934,58.7788,79.446,172.488,57.8434,80.4986,159.849,55.3599,81.2128,151.387,53.6363,81.8774,142.6,51.5866,83.0815,129.866,46.7113,83.3502,122.502,44.4511,84.4319,110.34,38.6762,84.95,102.58,35.1499,85.6141,95.1069,30.7681,86.4309,84.8298,24.3421,87.0142,77.4248,19.5866,88.0168,66.9781,11.741,88.4903,59.2212,6.60701,88.9059,47.4029,3.16325,89.5823,38.8542,8.37248,90.1766,30.5919,13.2286,90.9403,18.8272,19.6961,91.4372,10.8236,23.5425,92.0667,-0.978506,28.7623,92.5509,-8.72717,31.7363,93.0406,-20.1049,35.8628,93.4009,-27.436,38.0248,93.7876,-35.0762,39.9229,94.2865,-46.0766,42.037,94.5836,-53.3239,43.0501,,,,,,,,,,,,,,,,,,
0,64.4198,318.548,39.8649,65.3708,310.549,42.4698,66.936,293.835,47.9078,67.5464,286.512,50.7732,68.6807,273.072,53.7151,70.242,258.005,57.06,70.9892,247.416,58.7861,72.3775,233.13,60.5718,73.0304,223.767,61.6782,73.8625,213.935,62.225,75.0293,199.155,62.5156,75.7658,190.507,62.0017,76.975,175.801,61.1762,77.6173,167.35,60.279,78.6802,153.577,57.8507,79.2216,144.655,56.4389,79.7393,136.139,54.2105,80.6576,124.355,49.2492,81.5663,114.999,46.8488,82.344,103.249,41.6841,82.8901,95.7766,37.876,84.7148,82.8738,32.5249,84.3513,77.2317,27.4461,85.0576,69.2496,22.6646,86.247,59.6879,14.3617,86.9236,50.7021,9.62978,87.5977,41.6634,0.475753,87.3303,32.3308,4.70592,87.9233,18.8797,12.4171,88.1142,11.2016,16.6502,88.3112,2.99665,20.6635,88.7074,-8.92486,26.1963,89.0553,-16.6942,29.2963,89.3593,-28.2599,33.4247,89.5815,-35.8711,35.7415,90.3141,-45.0007,36.9751,90.1228,-54.8184,40.0278,,,,,,,,,,,,,,,,,,,,,
0,64.694,318.574,39.858,65.4,308.896,43.2613,66.4307,292.411,47.8712,67.09,281.102,51.0738,67.7106,270.457,53.6167,68.8309,253.238,56.3506,69.1303,245.025,57.9987,70.121,230.887,59.1426,70.6098,219.528,60.3699,71.0591,210.811,60.1747,71.701,196.995,60.2191,72.0997,187.468,59.5139,72.8563,174.422,57.9549,73.3873,164.394,56.6611,74.0439,151.33,53.5282,74.5122,142.38,51.6999,74.6081,134.399,48.7652,75.3295,121.877,45.028,75.5598,114.067,41.6784,76.1949,102.085,35.8835,76.5414,94.4408,32.0663,77.106,83.4161,25.1049,77.3908,75.3826,20.8018,77.6789,68.4793,15.2217,78.5503,56.9267,7.79933,78.7979,50.5328,2.41416,78.6693,37.2645,6.59911,79.1851,29.1264,11.3514,79.7119,16.6491,17.8134,79.9705,8.65383,21.528,80.2373,-2.77327,26.8814,80.9574,-11.6949,29.691,81.2551,-19.0922,32.1887,81.7632,-31.1249,35.5877,82.0711,-38.6332,37.2655,82.7964,-47.6295,37.5548,82.8601,-57.4905,40.3259,,,,,,,,,,,,,,,,,,,,,
0,64.1412,318.586,39.5891,65.316,313.812,41.151,66.0732,299.668,46.2559,66.9958,289.388,49.5944,68.1857,273.004,53.7295,69.019,261.54,56.332,69.7966,251.948,57.9241,71.0174,236.192,60.1497,71.7065,226.684,61.2748,72.5706,213.77,61.837,73.3846,202.564,62.0206,74.1362,189.394,61.5887,74.859,179.497,60.7871,75.3613,170.823,59.9004,76.338,157.466,57.526,76.5869,148.976,55.6228,77.447,135.665,52.9122,77.8178,127.441,49.6096,78.7149,113.752,46.5062,79.0517,106.895,42.0503,79.4928,98.6643,38.3706,80.155,88.1532,32.2692,80.5166,79.6226,28.3854,81.0499,68.0527,21.1198,81.6587,60.2845,16.0248,82.1401,50.0157,8.14304,82.3282,43.8259,2.14741,82.1827,34.7429,4.17057,82.7191,22.6741,11.2197,83.2098,14.123,16.0292,83.7443,2.26545,21.8704,84.0894,-5.55095,25.5604,84.2067,-16.7455,30.5081,84.8236,-25.226,32.9935,85.0788,-33.1875,35.6223,85.3851,-44.2895,38.4217,85.716,-51.8141,40.0397,,,,,,,,,,,,,,,,,,,,,
